Data de registro;Razão Social;CNPJ / CPF;RAMO;Status
14/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
15/06/2020;RELLUCTION FOR EYES;28831109000190;SERVIÇOS;EM ANDAMENTO
15/06/2020;CATHO ONLINE LTDA.;03753088000100;SERVIÇOS;EM ANDAMENTO
15/06/2020;KONTIK FRANSTUR VIAGENS E TURISMO LTDA.;73431686001030;SERVIÇOS;EM ANDAMENTO
15/06/2020;ESCOLA CASAL DENTISTA ASSISTÊNCIA TÉCNICA, CURSOS E TREINAMENTOS LTDA. ME;28425438000130;EDUCAÇÃO;EM ANDAMENTO
15/06/2020;NEXTEL TELECOMUNICAÇÕES LTDA;66970229000167;SERVIÇOS;EM ANDAMENTO
15/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
16/06/2020;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;10760260000119;SERVIÇOS;EM ANDAMENTO
16/06/2020;STAR MAGAZINE IMPORTADORA EIRELI;16501555000157;COMÉRCIO;EM ANDAMENTO
16/06/2020;ALESSANDRO ANTONIO FONSECA ME;26903002000184;COMÉRCIO;EM ANDAMENTO
16/06/2020;CARREFOUR COMÉRCIO E INDÚSTRIA LTDA.;45543915084695;COMÉRCIO;EM ANDAMENTO
16/06/2020;ATACADAO S.A.;75315333002071;COMÉRCIO;EM ANDAMENTO
16/06/2020;CRC COBRANÇAS;05539809000100;FINANCEIRO;EM ANDAMENTO
16/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
16/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
16/06/2020;SMARTFIT ESCOLA DE GINASTICA E DANCA S.A;07594878002383;SERVIÇOS;EM ANDAMENTO
16/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
16/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
16/06/2020;BK BRASIL OPERAÇÃO E ASSESSORIA A RESTAURANTES S.A.;13574594000196;COMÉRCIO;EM ANDAMENTO
16/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
16/06/2020;ABRIL COMUNICAÇÕES S.A.;02183757000193;COMÉRCIO;EM ANDAMENTO
16/06/2020;GROSCON ADMINISTRADORA DE CONSÓRCIOS LTDA.;26228270000148;FINANCEIRO;EM ANDAMENTO
17/06/2020;MIRC SERVIÇOS DIGITAIS E COMÉRCIO LTDA.;31826964000117;COMÉRCIO;EM ANDAMENTO
17/06/2020;ASSOCIAÇÃO EDUCACIONAL NOVE DE JULHO;43374768000138;EDUCAÇÃO;EM ANDAMENTO
17/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
17/06/2020;DROGARIA E PERFUMARIA CISNE EIRELI EPP;61279964000105;COMÉRCIO;EM ANDAMENTO
17/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
17/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
17/06/2020;CITRIX SISTEMAS DO BRASIL LTDA.;03361767000134;SERVIÇOS;EM ANDAMENTO
17/06/2020;ESCOLA DE CABELEIREIROS ESPAÇO DA SIL;-;EDUCAÇÃO;EM ANDAMENTO
18/06/2020;VIA VAREJO S/A;33041260065290;COMÉRCIO;EM ANDAMENTO
18/06/2020;LGF COMÉRCIO ELETRÔNICO LTDA.;26384531000119;COMÉRCIO;EM ANDAMENTO
18/06/2020;ALIANÇAS DE AÇO;-;COMÉRCIO;EM ANDAMENTO
18/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
18/06/2020;VIA VAREJO S/A;33041260065290;COMÉRCIO;EM ANDAMENTO
18/06/2020;ODONTO PRIDE;-;SAÚDE;EM ANDAMENTO
18/06/2020;BIOTECMED DISTRIBUIDORA, IMPORTADORA E EXPORTADORA DE QUIPAMENTOS PARA SAÚDE EIRELI;15769464000134;COMÉRCIO;EM ANDAMENTO
18/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
18/06/2020;ODONTO PRIDE PERUR ODONTOLOGIA LTDA. ME;24762529000372;SAÚDE;EM ANDAMENTO
18/06/2020;FRAN - ADESIVOS COMÉRCIO DE ADESIVOS DECORATIVOS EIRELI ME;17121172000116;COMÉRCIO;EM ANDAMENTO
18/06/2020;SECID - SOCIEDADE EDUCACIONAL CIDADE DE SAO PAULO S.A;43395177000147;EDUCAÇÃO;EM ANDAMENTO
19/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
19/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
19/06/2020;VIP BR TELECOM;-;SERVIÇOS;EM ANDAMENTO
19/06/2020;ARTHUR LUNDGREN TECIDOS S A CASAS PERNAMBUCANAS;61099834000190;COMÉRCIO;EM ANDAMENTO
19/06/2020;ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTÓVÃO;60975174000100;SAÚDE;EM ANDAMENTO
20/06/2020;ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTÓVÃO;60975174000100;SAÚDE;EM ANDAMENTO
20/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
20/06/2020;MICRO OSASCO EDIÇÕES CULTURAIS LTDA. EPP;03964049000152;COMÉRCIO;EM ANDAMENTO
21/06/2020;PETSHOP AUAUMIAU SÃO PAULO;-;COMÉRCIO;EM ANDAMENTO
21/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
22/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
22/06/2020;ADT SERVICOS DE MONITORAMENTO LTDA.;18294169000167;SERVIÇOS;EM ANDAMENTO
22/06/2020;KAPELA KIDS VESTUÁRIOS E CALÇADOS LTDA. ME;27668697000120;COMÉRCIO;EM ANDAMENTO
22/06/2020;IMOBILIÁRIA 3 DE OURO ;06974130000101;SERVIÇOS;EM ANDAMENTO
22/06/2020;PÉROLAS MAKE - COMÉRCIO DE PRODUTOS COSMÉTICOS EIRELI ME;28737763000309;COMÉRCIO;EM ANDAMENTO
22/06/2020;INDÚSTRIA ALIMENTÍCIA ETA LTDA.;24522098000105;COMÉRCIO;EM ANDAMENTO
22/06/2020;OFERTAS BR EXPRESS;-;COMÉRCIO;EM ANDAMENTO
22/06/2020;HAT SERVIÇOS DE COBRANÇA E PAGAMENTOS - EIRELI EPP;17855955000123;FINANCEIRO;EM ANDAMENTO
22/06/2020;CLAUDIO NUNES CAVALCANTI ME;17801661000119;COMÉRCIO;EM ANDAMENTO
22/06/2020;ACADEMIA BIO FITNESS;-;SERVIÇOS;EM ANDAMENTO
22/06/2020;TIM CELULAR S.A.;04206050000180;SERVIÇOS;EM ANDAMENTO
22/06/2020;DOUTOR SORRISO CAPÃO REDONDO ODONTOLOGIA LTDA EPP;34425810000101;SAÚDE;EM ANDAMENTO
23/06/2020;PUFFS BRASIL - JOÃO PAULO DOS SANTOS;06869139652;COMÉRCIO;EM ANDAMENTO
23/06/2020;BANCO PAN S.A.;59285411000113;FINANCEIRO;EM ANDAMENTO
23/06/2020;C&A MODAS S/A;45242914037955;COMÉRCIO;EM ANDAMENTO
23/06/2020;NÚMERO 1 FITNESS EIRELI EPP;22494068000107;SERVIÇOS;EM ANDAMENTO
23/06/2020;ISCP - SOCIEDADE EDUCACIONAL LTDA.;62596408000125;EDUCAÇÃO;EM ANDAMENTO
23/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
23/06/2020;ASSOCIAÇÃO EDUCACIONAL NOVE DE JULHO;43374768000138;EDUCAÇÃO;EM ANDAMENTO
23/06/2020;LOJAS BELIAN MODA LTDA.;46469748000139;COMÉRCIO;EM ANDAMENTO
23/06/2020;TELEFÔNICA BRASIL S.A.;02558157000162;SERVIÇOS;EM ANDAMENTO
23/06/2020;NET BOX DISTRIBUIÇÃO DE MÓVEIS E COLCHOARIA EIRELI;-;COMÉRCIO;EM ANDAMENTO
23/06/2020;BANCO BRADESCARD S.A.;04184779000101;FINANCEIRO;EM ANDAMENTO
24/03/2020;S A MOREIRA COMÉRCIO ME;32462138000107;COMÉRCIO;EM ANDAMENTO
24/06/2020;CRUZEIRO DO SUL EDUCACIONAL S.A.;62984091000102;EDUCAÇÃO;EM ANDAMENTO
24/06/2020;ISRAEL REDIG DE SOUZA JUSTO COMÉRCIO E FORMAÇÃO PROFISSIONAL;30435265000183;EDUCAÇÃO;EM ANDAMENTO
24/06/2020;EDER BRITO DA LUZ;35172520856;SERVIÇOS;EM ANDAMENTO
24/06/2020;TIM S.A.;02421421000626;SERVIÇOS;EM ANDAMENTO
25/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
25/06/2020;ENEL BRASIL S.A;07523555000167;SERVIÇO PÚBLICO;EM ANDAMENTO
25/06/2020;ENEL BRASIL S.A;07523555000167;SERVIÇO PÚBLICO;EM ANDAMENTO
25/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
25/06/2020;F.M. ARAÚJO DESENVOLVIMENTO PESSOAL LTDA. ME;22953233000141;EDUCAÇÃO;EM ANDAMENTO
25/06/2020;ISCP - SOCIEDADE EDUCACIONAL LTDA.;62596408000125;EDUCAÇÃO;EM ANDAMENTO
25/06/2020;GRUPO BOTTINI DIGITAL E DISTRIBUIDORA;37215462000136;COMÉRCIO;EM ANDAMENTO
26/06/2020;ALIEXPRESS;-;COMÉRCIO;EM ANDAMENTO
26/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
26/06/2020;NS2.COM INTERNET S.A.;09339936000116;COMÉRCIO;EM ANDAMENTO
26/06/2020;JABAQUARA COMÉRCIO DE LIVROS E INFORMÁTICA LTDA.;09045027000175;COMÉRCIO;EM ANDAMENTO
26/06/2020;LOJAS DINIZ;37314664000135;COMÉRCIO;EM ANDAMENTO
26/06/2020;IFOOD.COM AGENCIA DE RESTAURANTES ONLINE S.A.;14380200000121;SERVIÇOS;EM ANDAMENTO
26/06/2020;ENEL BRASIL S.A;07523555000167;SERVIÇO PÚBLICO;EM ANDAMENTO
26/06/2020;ENEL BRASIL S.A;07523555000167;SERVIÇO PÚBLICO;EM ANDAMENTO
26/06/2020;EBAZAR.COM.BR. LTDA;03007331000141;COMÉRCIO;EM ANDAMENTO
26/06/2020;VIA VAREJO S/A;59291534000167;COMÉRCIO;EM ANDAMENTO
26/06/2020;ENEL BRASIL S.A;07523555000167;SERVIÇO PÚBLICO;EM ANDAMENTO
26/06/2020;CLARO S/A;40432544000147;SERVIÇOS;EM ANDAMENTO
26/06/2020;ENEL BRASIL S.A;07523555000167;SERVIÇO PÚBLICO;EM ANDAMENTO
27/06/2020;WOLF MARTINS EMPREENDIMENTOS;-;SERVIÇOS;EM ANDAMENTO
28/06/2020;GFG COMÉRCIO DIGITAL LTDA.;11200418000401;COMÉRCIO;EM ANDAMENTO
28/06/2020;IVAN MARCELO BALBINO ME;32406140000150;COMÉRCIO;EM ANDAMENTO
28/06/2020;LALLUPE COMÉRCIO DE ACESSÓRIOS LTDA.;25308764000170;COMÉRCIO;EM ANDAMENTO
28/06/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
28/06/2020;CLARO S/A;40432544000147;SERVIÇOS;EM ANDAMENTO
29/06/2020;PRIVALIA SERVIÇOS DE INFORMAÇÃO LTDA.;10464223000163;SERVIÇOS;EM ANDAMENTO
29/06/2020;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS LTDA.;06347409006953;COMÉRCIO;EM ANDAMENTO
29/06/2020;ENEL BRASIL S.A;07523555000167;SERVIÇO PÚBLICO;EM ANDAMENTO
29/06/2020;BELA BELINDA;03007331000141;COMÉRCIO;EM ANDAMENTO
29/06/2020;RH HUMANAS ASSESSORIA E ATENDIMENTO;34805821000117;SERVIÇOS;EM ANDAMENTO
29/06/2020;-;-;SERVIÇOS;EM ANDAMENTO
29/06/2020;ENEL BRASIL S.A;07523555000167;SERVIÇO PÚBLICO;EM ANDAMENTO
29/06/2020;BRADESCO AGÊNCIA 1880;60746948204893;FINANCEIRO;EM ANDAMENTO
29/06/2020;GOL LINHAS AEREAS S.A.;07575651000159;SERVIÇOS;EM ANDAMENTO
29/06/2020;SECID - SOCIEDADE EDUCACIONAL CIDADE DE SAO PAULO S.A;43395177000147;EDUCAÇÃO;EM ANDAMENTO
29/06/2020;VIDEOLAR-INNOVA S/A;04229761000502;SERVIÇOS;EM ANDAMENTO
29/06/2020;SANTORO SEMI JÓIAS LTDA.;29578651000145;COMÉRCIO;EM ANDAMENTO
29/06/2020;POSTO IPIRANGA;-;COMÉRCIO;EM ANDAMENTO
29/06/2020;REDECARD S/A;01425787003383;FINANCEIRO;EM ANDAMENTO
29/06/2020;JOAO ROBERTO DA SILVA ME;24661873000103;COMÉRCIO;EM ANDAMENTO
30/06/2020;J.L.R ODONTOLOGIA LTDA.;19730623000148;SAÚDE;EM ANDAMENTO
30/06/2020;JAIME DOS SANTOS OLIVEIRA MARMORARIA ME;16613828000155;COMÉRCIO;EM ANDAMENTO
30/06/2020;CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.;10760260000119;SERVIÇOS;EM ANDAMENTO
30/06/2020;SECID - SOCIEDADE EDUCACIONAL CIDADE DE SAO PAULO S.A;43395177000147;EDUCAÇÃO;EM ANDAMENTO
30/06/2020;ENEL BRASIL S.A;07523555000167;SERVIÇO PÚBLICO;EM ANDAMENTO
30/06/2020;MUNDO LOLITA CONFECÇÃO EIRELI ME;06176923000185;COMÉRCIO;EM ANDAMENTO
30/06/2020;MADRI EDUCAÇÃO PROFISSIONAL SERVIÇOS LTDA. ME;11212126000146;EDUCAÇÃO;EM ANDAMENTO
30/06/2020;BANCO ITAÚ UNIBANCO S/A;60701190000104;FINANCEIRO;EM ANDAMENTO
30/06/2020;CENTRAL CONSIGNAÇÕES LTDA.;12612003000165;FINANCEIRO;EM ANDAMENTO
30/06/2020;PAGSEGURO INTERNET S.A.;08561701000101;FINANCEIRO;EM ANDAMENTO
30/06/2020;W DONIZETTI ROQUE PETISCO ARTIGOS PARA ANIMAIS ME;35646530000196;COMÉRCIO;EM ANDAMENTO
30/06/2020;ACKSSON DAVID BRAGA DOS SANTOS SARAIVA ME;36948088000115;SERVIÇOS;EM ANDAMENTO
30/06/2020;ATUAL SERVIÇOS DE RECUPERAÇÃO DE CRÉDITOS E MEIOS DIGITAIS S/A;17253589000132;FINANCEIRO;EM ANDAMENTO
30/06/2020;C&A MODAS S/A;45242914037955;COMÉRCIO;EM ANDAMENTO
01/07/2020;COLÉGIO INTEGRAÇÃO LTDA. EPP;01768952000112;EDUCAÇÃO;EM ANDAMENTO
01/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
01/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
01/07/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
01/07/2020;CREFISA AS CRÉDITO FINANCIAMENTO E INVESTIMENTOS;60779196000196;FINANCEIRO;EM ANDAMENTO
01/07/2020;B2W COMPANHIA DIGITAL;00776574000660;COMÉRCIO;EM ANDAMENTO
01/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
01/07/2020;IMPÉRIO DAS CARNES COMÉRCIO DE ALIMENTOS EIRELI ME;32894713000123;COMÉRCIO;EM ANDAMENTO
01/07/2020;CRED - SYSTEM ADMINISTRADORA DE CARTÕES DE CRÉDITO LTDA.;04670195000138;FINANCEIRO;EM ANDAMENTO
01/07/2020;LIMIT ACADEMIA;-;SERVIÇOS;EM ANDAMENTO
01/07/2020;IMOBILIÁRIA BRASTFISCH LTDA.;02658587000156;SERVIÇOS;EM ANDAMENTO
01/07/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
01/07/2020;NATHALIA APARECIDA ALVES DE OLIVEIRA ME;18194459000139;SERVIÇOS;EM ANDAMENTO
01/07/2020;ASSUPERO ENSINO SUPERIOR LTDA.;06099229003984;EDUCAÇÃO;EM ANDAMENTO
02/07/2020;SECID - SOCIEDADE EDUCACIONAL CIDADE DE SAO PAULO S.A;43395177000147;EDUCAÇÃO;EM ANDAMENTO
02/07/2020;IGUANA SERVICE LTTDA. ME;08370818000108;COMÉRCIO;EM ANDAMENTO
02/07/2020;TRANSIRE FABRICAÇÃO DE COMPONETES ELETRONICOS LTDA.;21785364000102;FINANCEIRO;CONVERTIDA EM RECLAMAÇÃO
02/07/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
02/07/2020;PAGSEGURO INTERNET S.A.;08561701000101;FINANCEIRO;EM ANDAMENTO
02/07/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
02/07/2020;SECID - SOCIEDADE EDUCACIONAL CIDADE DE SAO PAULO S.A;43395177000147;EDUCAÇÃO;EM ANDAMENTO
02/07/2020;SOCIEDADE EDUCACIONAL DAS AMERICAS S.A.;03523852000151;EDUCAÇÃO;EM ANDAMENTO
02/07/2020;CIA BRASILEIRA DE DISTRIBUIÇÃO;47508411099268;COMÉRCIO;EM ANDAMENTO
02/07/2020;ISCP - SOCIEDADE EDUCACIONAL LTDA.;62596408000125;EDUCAÇÃO;EM ANDAMENTO
02/07/2020;ANHANGUERA EDUCACIONAL PARTICIPAÇÕES S/A;05808792008123;EDUCAÇÃO;EM ANDAMENTO
02/07/2020;CRUZEIRO DO SUL EDUCACIONAL S.A.;62984091000102;EDUCAÇÃO;EM ANDAMENTO
02/07/2020;IMOBILIÁRIA BRASTFISCH LTDA.;02658587000156;SERVIÇOS;EM ANDAMENTO
02/07/2020;CRUZEIRO DO SUL EDUCACIONAL S.A.;62984091000102;EDUCAÇÃO;EM ANDAMENTO
02/07/2020;INFO BRASIL COMÉRCIO E PRODUTOS DIGITAIS EIRELI;21070456000106;COMÉRCIO;EM ANDAMENTO
02/07/2020;CRUZEIRO DO SUL EDUCACIONAL S.A.;62984091000102;EDUCAÇÃO;EM ANDAMENTO
02/07/2020;SECID - SOCIEDADE EDUCACIONAL CIDADE DE SAO PAULO S.A;43395177000147;EDUCAÇÃO;EM ANDAMENTO
02/07/2020;ANHANGUERA EDUCACIONAL PARTICIPAÇÕES S/A;04310392000146;EDUCAÇÃO;EM ANDAMENTO
02/07/2020;ASSUPERO ENSINO SUPERIOR LTDA.;06099229000101;EDUCAÇÃO;EM ANDAMENTO
02/07/2020;PREÇOLANDIA COMERCIAL LTDA.;62270186001128;COMÉRCIO;EM ANDAMENTO
02/07/2020;SUMMIT CAPITAL PAGAMENTOS LTDA. ME;33890089000168;FINANCEIRO;EM ANDAMENTO
02/07/2020;ODONTO COMPANY;-;SAÚDE;EM ANDAMENTO
02/07/2020;FACULDADES METROPOLITANAS UNIDAS EDUCACIONAIS LTDA. - FMU;69063689000113;EDUCAÇÃO;EM ANDAMENTO
02/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
03/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
03/07/2020;BLUE MODA ÍNTIMA;-;COMÉRCIO;EM ANDAMENTO
03/07/2020;FACULDADES METROPOLITANAS UNIDAS EDUCACIONAIS LTDA. - FMU;69063689000113;EDUCAÇÃO;EM ANDAMENTO
03/07/2020;FACULDADES METROPOLITANAS UNIDAS EDUCACIONAIS LTDA. - FMU;69063689000114;EDUCAÇÃO;EM ANDAMENTO
03/07/2020;DEPARTAMENTO ESTADUAL DE TRANSITO - DETRAN SP;15519361000116;SERVIÇO PÚBLICO;EM ANDAMENTO
03/07/2020;DIA BRASIL SOCIEDADE LIMITADA;03476811095276;COMÉRCIO;EM ANDAMENTO
03/07/2020;LUXOS BOLSAS;13872048660;COMÉRCIO;EM ANDAMENTO
03/07/2020;NOTRE DAME INTERMÉDICA SAÚDE S.A.;44649812000138;SAÚDE;EM ANDAMENTO
03/07/2020;ISCP - SOCIEDADE EDUCACIONAL LTDA.;62596408000125;EDUCAÇÃO;EM ANDAMENTO
03/07/2020;COCA COLA INDÚSTRIAS LTDA.;45997418000153;COMÉRCIO;EM ANDAMENTO
03/07/2020;ANHANGUERA EDUCACIONAL PARTICIPAÇÕES S/A;04310392000146;EDUCAÇÃO;EM ANDAMENTO
03/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
03/07/2020;ORGANIZAÇÃO FARMACEUTICA NAKANO LTDA.;03123210001560;COMÉRCIO;EM ANDAMENTO
03/07/2020;ESTADO DE SÃO PAULO;46379400000150;SERVIÇO PÚBLICO;EM ANDAMENTO
03/07/2020;FACULDADES METROPOLITANAS UNIDAS EDUCACIONAIS LTDA. - FMU;69063689000114;EDUCAÇÃO;EM ANDAMENTO
03/07/2020;TIM CELULAR S.A.;04206050000180;SERVIÇOS;EM ANDAMENTO
03/07/2020;MARRAFIT;-;SERVIÇOS;EM ANDAMENTO
04/07/2020;LORAN MORGADO ROSA-RAYLIM MODAS;21950250000162;COMÉRCIO;EM ANDAMENTO
04/07/2020;MADEIRA COMÉRCIO ELETRÔNICO S/A;10490181000135;COMÉRCIO;EM ANDAMENTO
04/07/2020;FACULDADES METROPOLITANAS UNIDAS EDUCACIONAIS LTDA. - FMU;69063689000114;EDUCAÇÃO;EM ANDAMENTO
04/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
04/07/2020;PANIFICADORA E CONFEITARIA PÃO DE CADA DIA LTDA.;18658663000163;COMÉRCIO;EM ANDAMENTO
05/07/2020;ASSOCIAÇÃO PAULISTA DE MEDICINA;60993482000150;SAÚDE;CONVERTIDA EM RECLAMAÇÃO
05/07/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
05/07/2020;BOLETOBANCARIO.COMTECNOLOGIA DE PAGAMENTOS LTDA.;21018182000106;FINANCEIRO;EM ANDAMENTO
05/07/2020;ASSOCIAÇÃO EDUCACIONAL NOVE DE JULHO;43374768000308;EDUCAÇÃO;EM ANDAMENTO
06/07/2020;MERCADINHO NIKKEY LTDA;46213468000165;COMÉRCIO;EM ANDAMENTO
06/07/2020;FACULDADES METROPOLITANAS UNIDAS EDUCACIONAIS LTDA. - FMU;69063689000114;EDUCAÇÃO;EM ANDAMENTO
06/07/2020;CLARO S/A;40432544000147;SERVIÇOS;EM ANDAMENTO
06/07/2020;FACULDADES METROPOLITANAS UNIDAS EDUCACIONAIS LTDA. - FMU;69063689000114;EDUCAÇÃO;EM ANDAMENTO
06/07/2020;BANCO PAN S.A.;59285411000113;FINANCEIRO;EM ANDAMENTO
06/07/2020;KUALA S/A;82640723000110;COMÉRCIO;EM ANDAMENTO
06/07/2020;R S CORDEIRO ME;11996959000145;COMÉRCIO;EM ANDAMENTO
06/07/2020;ISCP - SOCIEDADE EDUCACIONAL LTDA.;62596408000125;EDUCAÇÃO;EM ANDAMENTO
06/07/2020;ISCP - SOCIEDADE EDUCACIONAL LTDA.;62596408000125;EDUCAÇÃO;EM ANDAMENTO
06/07/2020;ISCP - SOCIEDADE EDUCACIONAL LTDA.;62596408000125;EDUCAÇÃO;EM ANDAMENTO
06/07/2020;AMÉRICA CARNES;-;COMÉRCIO;EM ANDAMENTO
06/07/2020;CRUZEIRO DO SUL EDUCACIONAL S.A.;62984091000102;EDUCAÇÃO;EM ANDAMENTO
06/07/2020;ASSOCIAÇÃO EDUCACIONAL NOVE DE JULHO;43374768000308;EDUCAÇÃO;EM ANDAMENTO
06/07/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
06/07/2020;SECID - SOCIEDADE EDUCACIONAL CIDADE DE SAO PAULO S.A;43395177000147;EDUCAÇÃO;EM ANDAMENTO
06/07/2020;PICPAY SERVICOS S.A;22896431000110;FINANCEIRO;EM ANDAMENTO
07/07/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
07/07/2020;RAPPI BRASIL INTERMEDIACAO DE NEGOCIOS LTDA;26900161000125;SERVIÇOS;EM ANDAMENTO
07/07/2020;RAPPI BRASIL INTERMEDIACAO DE NEGOCIOS LTDA;26900161000125;SERVIÇOS;ENCERRADA POR DUPLICIDADE
07/07/2020;PICPAY SERVICOS S.A;22896431000110;FINANCEIRO;EM ANDAMENTO
07/07/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
07/07/2020;X5 INSTRUMENTOS MUSICAIS EIRELI;06055045000140;COMÉRCIO;EM ANDAMENTO
07/07/2020;C&A MODAS S/A;45242914000105;COMÉRCIO;CONVERTIDA EM RECLAMAÇÃO
07/07/2020;VIA VAREJO S/A;33041260065290;COMÉRCIO;CONVERTIDA EM RECLAMAÇÃO
07/07/2020;PANDA 2B E-COMMERCE ME;34104698000107;COMÉRCIO;CONVERTIDA EM RECLAMAÇÃO
07/07/2020;4FUN COMPUTAÇÃO GRÁFICA;-;EDUCAÇÃO;EM ANDAMENTO
07/07/2020;NS2.COM INTERNET S.A.;09339936000116;COMÉRCIO;CONVERTIDA EM RECLAMAÇÃO
07/07/2020;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;07976147013734;SERVIÇOS;CONVERTIDA EM RECLAMAÇÃO
07/07/2020;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.;61695227000193;SERVIÇO PÚBLICO;EM ANDAMENTO
08/07/2020;ONLINE INTERMEDIAÇÕES E COMÉRCIO LTDA;35912902000189;COMÉRCIO;EM ANDAMENTO
08/07/2020;FRIGOMES;-;COMÉRCIO;EM ANDAMENTO
08/07/2020;TIM CELULAR S.A.;04206050000180;SERVIÇOS;CONVERTIDA EM RECLAMAÇÃO
